"","time","lwp","cth","trel"
"10231",40920,352.869049072266,4690,-6.63333333333333
"10232",40924,135.081848144531,4690,-6.63222222222222
"10233",40928,135.081848144531,4660,-6.63111111111111
"10234",40932,135.081848144531,4660,-6.63
"10235",40936,135.081848144531,4660,-6.62888888888889
"10236",40940,135.081848144531,4630,-6.62777777777778
"10237",40944,135.081848144531,4630,-6.62666666666667
"10238",40948,62.4357643127441,4630,-6.62555555555556
"10239",40952,62.4357643127441,4600,-6.62444444444444
"10240",40956,62.4357643127441,4600,-6.62333333333333
"10241",40960,62.4357643127441,4600,-6.62222222222222
"10242",40964,62.4357643127441,4570,-6.62111111111111
"10243",40968,62.4357643127441,4570,-6.62
"10244",40972,193.747863769531,4570,-6.61888888888889
"10245",40976,193.747863769531,4570,-6.61777777777778
"10246",40980,193.747863769531,4540,-6.61666666666667
"10247",40984,193.747863769531,4540,-6.61555555555556
"10248",40988,193.747863769531,4510,-6.61444444444444
"10249",40992,193.747863769531,4480,-6.61333333333333
"10250",40996,193.747863769531,4480,-6.61222222222222
"10251",41000,84.4867782592773,4480,-6.61111111111111
"10252",41004,84.4867782592773,4510,-6.61
"10253",41008,84.4867782592773,4510,-6.60888888888889
"10254",41012,84.4867782592773,4540,-6.60777777777778
"10255",41016,84.4867782592773,4540,-6.60666666666667
"10256",41020,84.4867782592773,4540,-6.60555555555556
"10257",41024,1.61624348163605,4570,-6.60444444444444
"10258",41028,1.61624348163605,4570,-6.60333333333333
"10259",41032,1.61624348163605,4570,-6.60222222222222
"10260",41036,1.61624348163605,4810,-6.60111111111111
"10261",41040,1.61624348163605,4840,-6.6
"10262",41044,1.61624348163605,4870,-6.59888888888889
"10263",41048,1.61624348163605,4870,-6.59777777777778
"10264",41052,1.61624348163605,4870,-6.59666666666667
"10265",41056,1.61624348163605,4870,-6.59555555555556
"10266",41060,3.92590045928955,4900,-6.59444444444444
"10267",41064,3.92590045928955,4900,-6.59333333333333
"10268",41068,3.92590045928955,4900,-6.59222222222222
"10269",41072,3.92590045928955,4900,-6.59111111111111
"10270",41076,3.92590045928955,4930,-6.59
"10271",41080,3.92590045928955,4930,-6.58888888888889
"10272",41084,3.92590045928955,4930,-6.58777777777778
"10273",41088,3.92590045928955,4930,-6.58666666666667
"10274",41092,3.92590045928955,4900,-6.58555555555556
"10275",41096,3.92590045928955,4900,-6.58444444444444
"10276",41100,10.6015777587891,4900,-6.58333333333333
"10277",41104,10.6015777587891,4900,-6.58222222222222
"10278",41108,10.6015777587891,4900,-6.58111111111111
"10279",41112,10.6015777587891,4870,-6.58
"10280",41116,10.6015777587891,4870,-6.57888888888889
"10281",41120,10.6015777587891,4870,-6.57777777777778
"10282",41124,NA,4870,-6.57666666666667
"10283",41128,NA,4870,-6.57555555555556
"10284",41132,NA,4900,-6.57444444444444
"10285",41136,NA,4900,-6.57333333333333
"10286",41140,NA,4900,-6.57222222222222
"10287",41144,NA,4900,-6.57111111111111
"10288",41148,NA,5080,-6.57
"10289",41152,NA,5080,-6.56888888888889
"10290",41156,NA,5080,-6.56777777777778
"10291",41160,NA,5080,-6.56666666666667
"10292",41164,NA,5080,-6.56555555555556
"10293",41168,NA,5080,-6.56444444444444
"10294",41172,NA,5080,-6.56333333333333
"10295",41176,NA,5050,-6.56222222222222
"10296",41180,NA,5050,-6.56111111111111
"10297",41184,NA,5020,-6.56
"10298",41188,NA,5020,-6.55888888888889
"10299",41192,NA,5020,-6.55777777777778
"10300",41196,NA,5020,-6.55666666666667
"10301",41200,NA,5020,-6.55555555555556
"10302",41204,NA,5020,-6.55444444444444
"10303",41208,NA,5020,-6.55333333333333
"10304",41212,NA,5020,-6.55222222222222
"10305",41216,NA,5020,-6.55111111111111
"10306",41220,NA,5020,-6.55
"10307",41224,29.8714694976807,5020,-6.54888888888889
"10308",41228,29.8714694976807,5020,-6.54777777777778
"10309",41232,29.8714694976807,5020,-6.54666666666667
"10310",41236,29.8714694976807,5020,-6.54555555555556
"10311",41240,29.8714694976807,4990,-6.54444444444444
"10312",41244,29.8714694976807,4990,-6.54333333333333
"10313",41248,15.1804828643799,4990,-6.54222222222222
"10314",41252,15.1804828643799,4990,-6.54111111111111
"10315",41256,15.1804828643799,4990,-6.54
"10316",41260,15.1804828643799,4960,-6.53888888888889
"10317",41264,15.1804828643799,4720,-6.53777777777778
"10318",41268,15.1804828643799,4720,-6.53666666666667
"10319",41272,0.844761848449707,4720,-6.53555555555556
"10320",41276,0.844761848449707,4720,-6.53444444444444
"10321",41280,0.844761848449707,4720,-6.53333333333333
"10322",41284,0.844761848449707,4690,-6.53222222222222
"10323",41288,0.844761848449707,4690,-6.53111111111111
"10324",41292,0.844761848449707,4690,-6.53
"10325",41296,3.72528147697449,4720,-6.52888888888889
"10326",41300,3.72528147697449,4720,-6.52777777777778
"10327",41304,3.72528147697449,4720,-6.52666666666667
"10328",41308,3.72528147697449,4750,-6.52555555555556
"10329",41312,3.72528147697449,4960,-6.52444444444444
"10330",41316,3.72528147697449,4990,-6.52333333333333
"10331",41320,5.35720252990723,4990,-6.52222222222222
"10332",41324,5.35720252990723,4990,-6.52111111111111
"10333",41328,5.35720252990723,4990,-6.52
"10334",41332,5.35720252990723,4990,-6.51888888888889
"10335",41336,5.35720252990723,4990,-6.51777777777778
"10336",41340,5.35720252990723,4990,-6.51666666666667
"10337",41344,5.35720252990723,4990,-6.51555555555556
"10338",41348,NA,5200,-6.51444444444444
"10339",41352,NA,5230,-6.51333333333333
"10340",41356,NA,5230,-6.51222222222222
"10341",41360,NA,5230,-6.51111111111111
"10342",41364,NA,5260,-6.51
"10343",41368,NA,5260,-6.50888888888889
"10344",41372,NA,5260,-6.50777777777778
"10345",41376,NA,5260,-6.50666666666667
"10346",41380,NA,5260,-6.50555555555556
"10347",41384,NA,5260,-6.50444444444444
"10348",41388,NA,5260,-6.50333333333333
"10349",41392,NA,5260,-6.50222222222222
"10350",41396,1.59416306018829,5260,-6.50111111111111
"10351",41400,1.59416306018829,5260,-6.5
"10352",41404,1.59416306018829,5260,-6.49888888888889
"10353",41408,1.59416306018829,5260,-6.49777777777778
"10354",41412,1.59416306018829,5260,-6.49666666666667
"10355",41416,1.59416306018829,5260,-6.49555555555556
"10356",41420,4.56838083267212,5260,-6.49444444444444
"10357",41424,4.56838083267212,5260,-6.49333333333333
"10358",41428,4.56838083267212,5260,-6.49222222222222
"10359",41432,4.56838083267212,5260,-6.49111111111111
"10360",41436,4.56838083267212,5260,-6.49
"10361",41440,4.56838083267212,5260,-6.48888888888889
"10362",41444,4.56838083267212,5260,-6.48777777777778
"10363",41448,NA,5260,-6.48666666666667
"10364",41452,NA,5260,-6.48555555555556
"10365",41456,NA,5260,-6.48444444444444
"10366",41460,NA,5260,-6.48333333333333
"10367",41464,NA,5260,-6.48222222222222
"10368",41468,NA,5260,-6.48111111111111
"10369",41472,3.48728895187378,5260,-6.48
"10370",41476,3.48728895187378,5260,-6.47888888888889
"10371",41480,3.48728895187378,5260,-6.47777777777778
"10372",41484,3.48728895187378,5260,-6.47666666666667
"10373",41488,3.48728895187378,5260,-6.47555555555556
"10374",41492,3.48728895187378,5260,-6.47444444444444
"10375",41496,NA,5260,-6.47333333333333
"10376",41500,NA,5260,-6.47222222222222
"10377",41504,NA,5260,-6.47111111111111
"10378",41508,NA,5260,-6.47
"10379",41512,NA,5260,-6.46888888888889
"10380",41516,NA,5260,-6.46777777777778
"10381",41520,NA,5230,-6.46666666666667
"10382",41524,NA,5230,-6.46555555555556
"10383",41528,NA,5230,-6.46444444444444
"10384",41532,NA,5230,-6.46333333333333
"10385",41536,NA,5260,-6.46222222222222
"10386",41540,NA,5260,-6.46111111111111
"10387",41544,NA,5260,-6.46
"10388",41548,NA,5260,-6.45888888888889
"10389",41552,NA,5230,-6.45777777777778
"10390",41556,NA,5230,-6.45666666666667
"10391",41560,NA,5230,-6.45555555555556
"10392",41564,NA,5230,-6.45444444444444
"10393",41568,NA,5200,-6.45333333333333
"10394",41572,NA,5200,-6.45222222222222
"10395",41576,NA,5200,-6.45111111111111
"10396",41580,NA,5200,-6.45
"10397",41584,NA,5200,-6.44888888888889
"10398",41588,NA,5200,-6.44777777777778
"10399",41592,NA,5170,-6.44666666666667
"10400",41596,NA,5170,-6.44555555555556
"10401",41600,NA,5170,-6.44444444444444
"10402",41604,NA,5140,-6.44333333333333
"10403",41608,NA,5140,-6.44222222222222
"10404",41612,NA,5140,-6.44111111111111
"10405",41616,NA,5140,-6.44
"10406",41620,NA,5140,-6.43888888888889
"10407",41624,NA,5170,-6.43777777777778
"10408",41628,NA,5170,-6.43666666666667
"10409",41632,NA,5170,-6.43555555555556
"10410",41636,NA,5200,-6.43444444444444
"10411",41640,NA,5200,-6.43333333333333
"10412",41644,NA,5200,-6.43222222222222
"10413",41648,NA,5200,-6.43111111111111
"10414",41652,NA,5200,-6.43
"10415",41656,NA,5170,-6.42888888888889
"10416",41660,NA,5170,-6.42777777777778
"10417",41664,NA,5170,-6.42666666666667
"10418",41668,NA,5170,-6.42555555555556
"10419",41672,NA,5170,-6.42444444444444
"10420",41676,NA,5170,-6.42333333333333
"10421",41680,NA,5170,-6.42222222222222
"10422",41684,NA,5170,-6.42111111111111
"10423",41688,NA,5170,-6.42
"10424",41692,NA,5170,-6.41888888888889
"10425",41696,NA,5170,-6.41777777777778
"10426",41700,NA,5170,-6.41666666666667
"10427",41704,NA,5170,-6.41555555555556
"10428",41708,NA,5200,-6.41444444444444
"10429",41712,NA,5200,-6.41333333333333
"10430",41716,NA,5200,-6.41222222222222
"10431",41720,NA,5170,-6.41111111111111
"10432",41724,NA,5170,-6.41
"10433",41728,NA,5170,-6.40888888888889
"10434",41732,NA,5170,-6.40777777777778
"10435",41736,NA,5170,-6.40666666666667
"10436",41740,NA,5170,-6.40555555555556
"10437",41744,1.54665720462799,5170,-6.40444444444444
"10438",41748,1.54665720462799,5170,-6.40333333333333
"10439",41752,1.54665720462799,5200,-6.40222222222222
"10440",41756,1.54665720462799,5200,-6.40111111111111
"10441",41760,1.54665720462799,5200,-6.4
"10442",41764,1.54665720462799,5200,-6.39888888888889
"10443",41768,NA,5200,-6.39777777777778
"10444",41772,NA,5200,-6.39666666666667
"10445",41776,NA,5200,-6.39555555555556
"10446",41780,NA,5230,-6.39444444444444
"10447",41784,NA,5230,-6.39333333333333
"10448",41788,NA,5230,-6.39222222222222
"10449",41792,NA,5230,-6.39111111111111
"10450",41796,1.49359905719757,5200,-6.39
"10451",41800,1.49359905719757,5200,-6.38888888888889
"10452",41804,1.49359905719757,5200,-6.38777777777778
"10453",41808,1.49359905719757,5170,-6.38666666666667
"10454",41812,1.49359905719757,5170,-6.38555555555556
"10455",41816,1.49359905719757,5170,-6.38444444444444
"10456",41820,2.10694169998169,5170,-6.38333333333333
"10457",41824,2.10694169998169,5170,-6.38222222222222
"10458",41828,2.10694169998169,5170,-6.38111111111111
"10459",41832,2.10694169998169,5170,-6.38
"10460",41836,2.10694169998169,5170,-6.37888888888889
"10461",41840,2.10694169998169,5170,-6.37777777777778
"10462",41844,2.63428139686584,5170,-6.37666666666667
"10463",41848,2.63428139686584,5170,-6.37555555555556
"10464",41852,2.63428139686584,5170,-6.37444444444444
"10465",41856,2.63428139686584,5200,-6.37333333333333
"10466",41860,2.63428139686584,5200,-6.37222222222222
"10467",41864,2.63428139686584,5200,-6.37111111111111
"10468",41868,2.5643527507782,5170,-6.37
"10469",41872,2.5643527507782,5170,-6.36888888888889
"10470",41876,2.5643527507782,5170,-6.36777777777778
"10471",41880,2.5643527507782,5170,-6.36666666666667
"10472",41884,2.5643527507782,5170,-6.36555555555556
"10473",41888,2.5643527507782,5200,-6.36444444444444
"10474",41892,0.600844204425812,5230,-6.36333333333333
"10475",41896,0.600844204425812,5260,-6.36222222222222
"10476",41900,0.600844204425812,5260,-6.36111111111111
"10477",41904,0.600844204425812,5260,-6.36
"10478",41908,0.600844204425812,5230,-6.35888888888889
"10479",41912,0.600844204425812,5200,-6.35777777777778
"10480",41916,0.600844204425812,5200,-6.35666666666667
"10481",41920,1.36574590206146,5200,-6.35555555555556
"10482",41924,1.36574590206146,5200,-6.35444444444444
"10483",41928,1.36574590206146,5200,-6.35333333333333
"10484",41932,1.36574590206146,5200,-6.35222222222222
"10485",41936,1.36574590206146,5200,-6.35111111111111
"10486",41940,1.36574590206146,5200,-6.35
"10487",41944,NA,5200,-6.34888888888889
"10488",41948,NA,5200,-6.34777777777778
"10489",41952,NA,5170,-6.34666666666667
"10490",41956,NA,5170,-6.34555555555556
"10491",41960,NA,5170,-6.34444444444444
"10492",41964,NA,5140,-6.34333333333333
"10493",41968,NA,5140,-6.34222222222222
"10494",41972,NA,5140,-6.34111111111111
"10495",41976,NA,5140,-6.34
"10496",41980,NA,5140,-6.33888888888889
"10497",41984,NA,5140,-6.33777777777778
"10498",41988,NA,5140,-6.33666666666667
"10499",41992,NA,5140,-6.33555555555556
"10500",41996,NA,5140,-6.33444444444444
"10501",42000,NA,5140,-6.33333333333333
"10502",42004,NA,5110,-6.33222222222222
"10503",42008,NA,5110,-6.33111111111111
"10504",42012,NA,5110,-6.33
"10505",42016,NA,5110,-6.32888888888889
"10506",42020,NA,5110,-6.32777777777778
"10507",42024,NA,5110,-6.32666666666667
"10508",42028,NA,5110,-6.32555555555556
"10509",42032,NA,5110,-6.32444444444444
"10510",42036,NA,5110,-6.32333333333333
"10511",42040,NA,5110,-6.32222222222222
"10512",42044,NA,5080,-6.32111111111111
"10513",42048,NA,5080,-6.32
"10514",42052,NA,5050,-6.31888888888889
"10515",42056,NA,5050,-6.31777777777778
"10516",42060,NA,5050,-6.31666666666667
"10517",42064,NA,5050,-6.31555555555556
"10518",42068,NA,5050,-6.31444444444444
"10519",42072,NA,5050,-6.31333333333333
"10520",42076,NA,5050,-6.31222222222222
"10521",42080,NA,5050,-6.31111111111111
"10522",42084,NA,5050,-6.31
"10523",42088,NA,5050,-6.30888888888889
"10524",42092,0.202687054872513,5050,-6.30777777777778
"10525",42096,0.202687054872513,5050,-6.30666666666667
"10526",42100,0.202687054872513,5050,-6.30555555555556
"10527",42104,0.202687054872513,5050,-6.30444444444444
"10528",42108,0.202687054872513,5050,-6.30333333333333
"10529",42112,0.202687054872513,5050,-6.30222222222222
"10530",42116,NA,5050,-6.30111111111111
"10531",42120,NA,5050,-6.3
"10532",42124,NA,5050,-6.29888888888889
"10533",42128,NA,5050,-6.29777777777778
"10534",42132,NA,5050,-6.29666666666667
"10535",42136,NA,5050,-6.29555555555556
"10536",42140,NA,5050,-6.29444444444444
"10537",42144,NA,5050,-6.29333333333333
"10538",42148,NA,5050,-6.29222222222222
"10539",42152,NA,5020,-6.29111111111111
"10540",42156,NA,5020,-6.29
"10541",42160,NA,5020,-6.28888888888889
"10542",42164,NA,5020,-6.28777777777778
"10543",42168,NA,5020,-6.28666666666667
"10544",42172,NA,5020,-6.28555555555556
"10545",42176,NA,5020,-6.28444444444444
"10546",42180,NA,5020,-6.28333333333333
"10547",42184,NA,5020,-6.28222222222222
"10548",42188,NA,5020,-6.28111111111111
"10549",42192,15.7429332733154,5020,-6.28
"10550",42196,15.7429332733154,5020,-6.27888888888889
"10551",42200,15.7429332733154,5020,-6.27777777777778
"10552",42204,15.7429332733154,5020,-6.27666666666667
"10553",42208,15.7429332733154,5020,-6.27555555555556
"10554",42212,15.7429332733154,5020,-6.27444444444444
"10555",42216,29.0704536437988,5020,-6.27333333333333
"10556",42220,29.0704536437988,5020,-6.27222222222222
"10557",42224,29.0704536437988,5020,-6.27111111111111
"10558",42228,29.0704536437988,5020,-6.27
"10559",42232,29.0704536437988,5020,-6.26888888888889
"10560",42236,29.0704536437988,5020,-6.26777777777778
"10561",42240,29.0704536437988,5020,-6.26666666666667
"10562",42244,NA,5020,-6.26555555555556
"10563",42248,NA,5020,-6.26444444444444
"10564",42252,NA,5020,-6.26333333333333
"10565",42256,NA,5020,-6.26222222222222
"10566",42260,NA,5020,-6.26111111111111
"10567",42264,NA,5020,-6.26
"10568",42268,NA,5020,-6.25888888888889
"10569",42272,NA,5020,-6.25777777777778
"10570",42276,NA,5050,-6.25666666666667
"10571",42280,NA,5050,-6.25555555555556
"10572",42284,NA,5050,-6.25444444444444
"10573",42288,NA,5050,-6.25333333333333
"10574",42292,NA,5020,-6.25222222222222
"10575",42296,NA,5020,-6.25111111111111
"10576",42300,NA,5020,-6.25
"10577",42304,NA,5020,-6.24888888888889
"10578",42308,NA,5020,-6.24777777777778
"10579",42312,NA,5020,-6.24666666666667
"10580",42316,NA,4990,-6.24555555555556
"10581",42320,NA,4990,-6.24444444444444
"10582",42324,NA,4990,-6.24333333333333
"10583",42328,NA,4990,-6.24222222222222
"10584",42332,NA,4990,-6.24111111111111
"10585",42336,NA,4990,-6.24
"10586",42340,NA,4990,-6.23888888888889
"10587",42344,NA,4960,-6.23777777777778
"10588",42348,NA,4960,-6.23666666666667
"10589",42352,NA,4960,-6.23555555555556
"10590",42356,NA,4960,-6.23444444444444
"10591",42360,NA,4960,-6.23333333333333
"10592",42364,NA,4960,-6.23222222222222
"10593",42368,NA,4960,-6.23111111111111
"10594",42372,NA,4990,-6.23
"10595",42376,NA,4990,-6.22888888888889
"10596",42380,NA,4990,-6.22777777777778
"10597",42384,NA,4990,-6.22666666666667
"10598",42388,NA,4960,-6.22555555555556
"10599",42392,NA,4960,-6.22444444444444
"10600",42396,NA,4960,-6.22333333333333
"10601",42400,NA,4960,-6.22222222222222
"10602",42404,NA,4960,-6.22111111111111
"10603",42408,NA,4960,-6.22
"10604",42412,NA,4960,-6.21888888888889
"10605",42416,NA,4960,-6.21777777777778
"10606",42420,NA,4960,-6.21666666666667
"10607",42424,NA,4960,-6.21555555555556
"10608",42428,NA,4960,-6.21444444444444
"10609",42432,NA,4960,-6.21333333333333
"10610",42436,NA,4990,-6.21222222222222
"10611",42440,NA,4990,-6.21111111111111
"10612",42444,NA,4990,-6.21
"10613",42448,NA,5020,-6.20888888888889
"10614",42452,NA,5020,-6.20777777777778
"10615",42456,NA,5020,-6.20666666666667
"10616",42460,NA,5050,-6.20555555555556
"10617",42464,NA,5050,-6.20444444444444
"10618",42468,NA,5050,-6.20333333333333
"10619",42472,NA,5050,-6.20222222222222
"10620",42476,NA,5050,-6.20111111111111
"10621",42480,NA,5050,-6.2
"10622",42484,NA,5050,-6.19888888888889
"10623",42488,NA,5050,-6.19777777777778
"10624",42492,NA,5050,-6.19666666666667
"10625",42496,NA,5050,-6.19555555555556
"10626",42500,NA,5050,-6.19444444444444
"10627",42504,NA,5050,-6.19333333333333
"10628",42508,NA,5050,-6.19222222222222
"10629",42512,NA,5050,-6.19111111111111
"10630",42516,NA,5020,-6.19
"10631",42520,NA,5020,-6.18888888888889
"10632",42524,NA,5020,-6.18777777777778
"10633",42528,NA,5020,-6.18666666666667
"10634",42532,NA,5020,-6.18555555555556
"10635",42536,NA,4990,-6.18444444444444
"10636",42540,NA,4990,-6.18333333333333
"10637",42544,NA,4990,-6.18222222222222
"10638",42548,NA,4990,-6.18111111111111
"10639",42552,NA,4990,-6.18
"10640",42556,NA,5020,-6.17888888888889
"10641",42560,NA,5020,-6.17777777777778
"10642",42564,NA,5020,-6.17666666666667
"10643",42568,NA,5020,-6.17555555555556
"10644",42572,NA,5020,-6.17444444444444
"10645",42576,NA,5020,-6.17333333333333
"10646",42580,NA,5050,-6.17222222222222
"10647",42584,NA,5080,-6.17111111111111
"10648",42588,NA,5080,-6.17
"10649",42592,NA,5110,-6.16888888888889
"10650",42596,NA,5140,-6.16777777777778
"10651",42600,NA,5140,-6.16666666666667
"10652",42604,NA,5110,-6.16555555555556
"10653",42608,NA,5110,-6.16444444444444
"10654",42612,NA,5110,-6.16333333333333
"10655",42616,NA,5110,-6.16222222222222
"10656",42620,NA,5110,-6.16111111111111
"10657",42624,NA,5110,-6.16
"10658",42628,NA,5110,-6.15888888888889
"10659",42632,NA,5110,-6.15777777777778
"10660",42636,NA,5110,-6.15666666666667
"10661",42640,NA,5080,-6.15555555555556
"10662",42644,NA,5080,-6.15444444444444
"10663",42648,NA,5080,-6.15333333333333
"10664",42652,NA,5080,-6.15222222222222
"10665",42656,NA,5050,-6.15111111111111
"10666",42660,NA,5080,-6.15
"10667",42664,NA,5080,-6.14888888888889
"10668",42668,NA,5080,-6.14777777777778
"10669",42672,NA,5080,-6.14666666666667
"10670",42676,NA,5080,-6.14555555555556
"10671",42680,NA,5080,-6.14444444444444
"10672",42684,NA,5080,-6.14333333333333
"10673",42688,NA,5050,-6.14222222222222
"10674",42692,NA,5050,-6.14111111111111
"10675",42696,NA,5050,-6.14
"10676",42700,NA,5050,-6.13888888888889
"10677",42704,NA,5020,-6.13777777777778
"10678",42708,NA,5020,-6.13666666666667
"10679",42712,NA,5020,-6.13555555555556
"10680",42716,NA,5020,-6.13444444444444
"10681",42720,NA,5020,-6.13333333333333
"10682",42724,NA,5020,-6.13222222222222
"10683",42728,NA,5020,-6.13111111111111
"10684",42732,NA,5020,-6.13
"10685",42736,NA,5020,-6.12888888888889
"10686",42740,NA,4990,-6.12777777777778
"10687",42744,NA,4990,-6.12666666666667
"10688",42748,NA,4990,-6.12555555555556
"10689",42752,NA,4990,-6.12444444444444
"10690",42756,NA,4990,-6.12333333333333
"10691",42760,NA,4990,-6.12222222222222
"10692",42764,NA,4990,-6.12111111111111
"10693",42768,NA,4990,-6.12
"10694",42772,NA,5020,-6.11888888888889
"10695",42776,NA,5020,-6.11777777777778
"10696",42780,NA,5020,-6.11666666666667
"10697",42784,NA,5020,-6.11555555555556
"10698",42788,0.460040867328644,5020,-6.11444444444444
"10699",42792,0.460040867328644,5020,-6.11333333333333
"10700",42796,0.460040867328644,5020,-6.11222222222222
"10701",42800,0.460040867328644,5020,-6.11111111111111
"10702",42804,0.460040867328644,5020,-6.11
"10703",42808,0.460040867328644,5020,-6.10888888888889
"10704",42812,9.17312622070312,5020,-6.10777777777778
"10705",42816,9.17312622070312,5020,-6.10666666666667
"10706",42820,9.17312622070312,5020,-6.10555555555556
"10707",42824,9.17312622070312,5020,-6.10444444444444
"10708",42828,9.17312622070312,5020,-6.10333333333333
"10709",42832,9.17312622070312,5020,-6.10222222222222
"10710",42836,9.17312622070312,4990,-6.10111111111111
"10711",42840,44.6489372253418,4990,-6.1
"10712",42844,44.6489372253418,4990,-6.09888888888889
"10713",42848,44.6489372253418,4990,-6.09777777777778
"10714",42852,44.6489372253418,4990,-6.09666666666667
"10715",42856,44.6489372253418,4960,-6.09555555555556
"10716",42860,44.6489372253418,4960,-6.09444444444444
"10717",42864,57.9277305603027,4960,-6.09333333333333
"10718",42868,57.9277305603027,4960,-6.09222222222222
"10719",42872,57.9277305603027,4960,-6.09111111111111
"10720",42876,57.9277305603027,4960,-6.09
"10721",42880,57.9277305603027,4960,-6.08888888888889
"10722",42884,57.9277305603027,4960,-6.08777777777778
"10723",42888,57.9277305603027,4960,-6.08666666666667
"10724",42892,57.9277305603027,4960,-6.08555555555556
"10725",42896,57.9277305603027,4960,-6.08444444444444
"10726",42900,52.3924980163574,4960,-6.08333333333333
"10727",42904,52.3924980163574,4960,-6.08222222222222
"10728",42908,52.3924980163574,4960,-6.08111111111111
"10729",42912,52.3924980163574,4960,-6.08
"10730",42916,52.3924980163574,4930,-6.07888888888889
"10731",42920,52.3924980163574,4930,-6.07777777777778
"10732",42924,52.3924980163574,4930,-6.07666666666667
"10733",42928,52.3924980163574,4930,-6.07555555555556
"10734",42932,52.3924980163574,4930,-6.07444444444444
"10735",42936,52.3924980163574,4930,-6.07333333333333
"10736",42940,27.7473087310791,4930,-6.07222222222222
"10737",42944,27.7473087310791,4930,-6.07111111111111
"10738",42948,27.7473087310791,4930,-6.07
"10739",42952,27.7473087310791,4930,-6.06888888888889
"10740",42956,27.7473087310791,4930,-6.06777777777778
"10741",42960,27.7473087310791,4960,-6.06666666666667
"10742",42964,19.6632556915283,4960,-6.06555555555556
"10743",42968,19.6632556915283,4930,-6.06444444444444
"10744",42972,19.6632556915283,4930,-6.06333333333333
"10745",42976,19.6632556915283,4930,-6.06222222222222
"10746",42980,19.6632556915283,4900,-6.06111111111111
"10747",42984,19.6632556915283,4900,-6.06
"10748",42988,1.31740546226501,4900,-6.05888888888889
"10749",42992,1.31740546226501,4900,-6.05777777777778
"10750",42996,1.31740546226501,4900,-6.05666666666667
"10751",43000,1.31740546226501,4900,-6.05555555555556
"10752",43004,1.31740546226501,4900,-6.05444444444444
"10753",43008,1.31740546226501,4870,-6.05333333333333
"10754",43012,NA,4870,-6.05222222222222
"10755",43016,NA,4870,-6.05111111111111
"10756",43020,NA,4870,-6.05
"10757",43024,NA,4870,-6.04888888888889
"10758",43028,NA,4870,-6.04777777777778
"10759",43032,NA,4870,-6.04666666666667
"10760",43036,NA,4870,-6.04555555555556
"10761",43040,NA,4840,-6.04444444444444
"10762",43044,NA,4840,-6.04333333333333
"10763",43048,NA,4840,-6.04222222222222
"10764",43052,NA,4840,-6.04111111111111
"10765",43056,NA,4840,-6.04
"10766",43060,NA,4840,-6.03888888888889
"10767",43064,NA,4840,-6.03777777777778
"10768",43068,NA,4840,-6.03666666666667
"10769",43072,NA,4840,-6.03555555555556
"10770",43076,NA,4840,-6.03444444444444
"10771",43080,NA,4840,-6.03333333333333
"10772",43084,NA,4840,-6.03222222222222
"10773",43088,NA,4840,-6.03111111111111
"10774",43092,NA,4840,-6.03
"10775",43096,NA,4840,-6.02888888888889
"10776",43100,NA,4840,-6.02777777777778
"10777",43104,NA,4840,-6.02666666666667
"10778",43108,NA,4840,-6.02555555555556
"10779",43112,NA,4840,-6.02444444444444
"10780",43116,NA,4840,-6.02333333333333
"10781",43120,NA,4840,-6.02222222222222
"10782",43124,NA,4840,-6.02111111111111
"10783",43128,NA,4840,-6.02
"10784",43132,NA,4840,-6.01888888888889
"10785",43136,NA,4840,-6.01777777777778
"10786",43140,NA,4840,-6.01666666666667
"10787",43144,NA,4840,-6.01555555555556
"10788",43148,NA,4840,-6.01444444444444
"10789",43152,NA,4840,-6.01333333333333
"10790",43156,NA,4840,-6.01222222222222
"10791",43160,NA,4840,-6.01111111111111
"10792",43164,NA,4810,-6.01
"10793",43168,NA,4810,-6.00888888888889
"10794",43172,NA,4810,-6.00777777777778
"10795",43176,NA,4810,-6.00666666666667
"10796",43180,NA,4780,-6.00555555555556
"10797",43184,NA,4780,-6.00444444444444
"10798",43188,NA,4780,-6.00333333333333
"10799",43192,NA,4750,-6.00222222222222
"10800",43196,NA,4750,-6.00111111111111
"10801",43200,NA,4750,-6
"10802",43204,NA,4750,-5.99888888888889
"10803",43208,NA,4750,-5.99777777777778
"10804",43212,NA,4780,-5.99666666666667
"10805",43216,NA,4780,-5.99555555555556
"10806",43220,NA,4780,-5.99444444444444
"10807",43224,NA,4780,-5.99333333333333
"10808",43228,NA,4780,-5.99222222222222
"10809",43232,NA,4780,-5.99111111111111
"10810",43236,NA,4810,-5.99
"10811",43240,NA,4810,-5.98888888888889
"10812",43244,NA,4810,-5.98777777777778
"10813",43248,NA,4810,-5.98666666666667
"10814",43252,NA,4840,-5.98555555555556
"10815",43256,NA,4840,-5.98444444444444
"10816",43260,NA,4840,-5.98333333333333
"10817",43264,NA,4810,-5.98222222222222
"10818",43268,NA,4810,-5.98111111111111
"10819",43272,NA,4810,-5.98
"10820",43276,NA,4810,-5.97888888888889
"10821",43280,NA,4780,-5.97777777777778
"10822",43284,NA,4780,-5.97666666666667
"10823",43288,NA,4780,-5.97555555555556
"10824",43292,NA,4780,-5.97444444444444
"10825",43296,NA,4780,-5.97333333333333
"10826",43300,NA,4780,-5.97222222222222
"10827",43304,NA,4780,-5.97111111111111
"10828",43308,NA,4780,-5.97
