"","time.abs","altitude","qv","rh","temp","theta"
"5004",64199.999,15.5247449874878,0.00615767994895577,2.63889336585999,-54.6463928222656,424.543243408203
"5005",64199.999,17.0872192382812,0.00665385136380792,2.51019024848938,-55.6149978637695,453.295349121094
"5006",64499.999,0,2.35731363296509,66.3235244750977,-0.972255885601044,272.287261962891
"5007",64499.999,0.00999999977648258,1.89726006984711,59.6190528869629,-2.47893309593201,270.877471923828
"5008",64499.999,0.0209999997168779,1.75051844120026,55.6369476318359,-2.64765095710754,270.816101074219
"5009",64499.999,0.033100001513958,1.67699348926544,53.373836517334,-2.68523097038269,270.896759033203
"5010",64499.999,0.0464100018143654,1.62145614624023,51.9130821228027,-2.78638744354248,270.925628662109
"5011",64499.999,0.0610510036349297,1.57932865619659,50.947322845459,-2.91175055503845,270.943237304688
"5012",64499.999,0.0771561041474342,1.54947030544281,50.4142150878906,-3.05345177650452,270.958862304688
"5013",64499.999,0.0948717147111893,1.5329053401947,50.4421730041504,-3.23466038703918,270.950592041016
"5014",64499.999,0.114358887076378,1.51912689208984,50.5940284729004,-3.42847180366516,270.947021484375
"5015",64499.999,0.135794773697853,1.49769771099091,50.6067237854004,-3.65746879577637,270.92724609375
"5016",64499.999,0.159374251961708,1.47950303554535,50.7749404907227,-3.90419173240662,270.910675048828
"5017",64499.999,0.185311675071716,1.4692747592926,51.3382949829102,-4.18688869476318,270.881011962891
"5018",64499.999,0.213842839002609,1.4561870098114,51.9390869140625,-4.50788974761963,270.838287353516
"5019",64499.999,0.245227128267288,1.43162083625793,52.110294342041,-4.82897472381592,270.823486328125
"5020",64499.999,0.279749840497971,1.39050316810608,51.7697677612305,-5.18424034118652,270.805145263672
"5021",64499.999,0.317724823951721,1.35616779327393,51.6861305236816,-5.55497121810913,270.805206298828
"5022",64499.999,0.359497308731079,1.33511769771576,52.2134208679199,-5.96280527114868,270.805206298828
"5023",64499.999,0.405447036027908,1.29285025596619,52.0230102539062,-6.41140794754028,270.805267333984
"5024",64499.999,0.455991744995117,1.23285377025604,51.1979141235352,-6.90488862991333,270.805328369141
"5025",64499.999,0.511590957641602,1.18195331096649,50.823616027832,-7.44768238067627,270.805419921875
"5026",64499.999,0.572750091552734,1.12252449989319,50.1638221740723,-8.04477596282959,270.805480957031
"5027",64499.999,0.64002513885498,1.07415568828583,50.091236114502,-8.70158195495605,270.805572509766
"5028",64499.999,0.71402770280838,0.999852299690247,48.8791961669922,-9.42395973205566,270.805755615234
"5029",64499.999,0.795430541038513,0.927325248718262,47.661075592041,-10.1907758712769,270.834533691406
"5030",64499.999,0.884973645210266,0.871419847011566,47.0470237731934,-10.9558944702148,270.947174072266
"5031",64499.999,0.983471035957336,0.804360747337341,45.7291603088379,-11.7613573074341,271.108947753906
"5032",64499.999,1.09181821346283,0.741824746131897,44.5400047302246,-12.6139793395996,271.322296142578
"5033",64499.999,1.21100008487701,0.692757725715637,44.336742401123,-13.5925369262695,271.515533447266
"5034",64499.999,1.34210014343262,0.622447788715363,42.4868850708008,-14.5889024734497,271.813018798828
"5035",64499.999,1.48631024360657,0.542260766029358,39.7066497802734,-15.6685905456543,272.159149169922
"5036",64499.999,1.64494132995605,0.449675381183624,35.3381423950195,-16.7669239044189,272.636810302734
"5037",64499.999,1.81943547725677,0.425458997488022,36.6743659973145,-18.139741897583,272.989929199219
"5038",64499.999,2.01137900352478,0.392410695552826,37.7204856872559,-19.7170333862305,273.308868408203
"5039",64499.999,2.2225170135498,0.31523323059082,33.7364768981934,-21.2848606109619,273.843444824219
"5040",64499.999,2.45476889610291,0.31854835152626,37.9888191223145,-22.876953125,274.581298828125
"5041",64499.999,2.71024608612061,0.465539753437042,64.532585144043,-24.9564800262451,275.038848876953
"5042",64499.999,2.99127101898193,0.438263356685638,73.1003952026367,-27.4123764038086,275.359802246094
"5043",64499.999,3.30039834976196,0.333997428417206,67.9267807006836,-29.9992904663086,275.846160888672
"5044",64499.999,3.64043831825256,0.293388068675995,76.0002517700195,-33.0278205871582,276.179229736328
"5045",64499.999,4.01448249816895,0.203166663646698,68.0219573974609,-36.1731491088867,276.7666015625
"5046",64499.999,4.42593097686768,0.175987765192986,75.5788269042969,-39.2136611938477,277.917175292969
"5047",64499.999,4.87852430343628,0.123144298791885,66.6800537109375,-42.0690650939941,279.79248046875
"5048",64499.999,5.37637710571289,0.0813130512833595,60.4017639160156,-45.6891479492188,281.310852050781
"5049",64499.999,5.92401504516602,0.0575110651552677,63.1045989990234,-49.9082412719727,282.722381591797
